sample_id,st,zp,alpha_z,beta_z,alpha_m,m_max,delta_m,m_min,lambda_peak,mu_m,sigma_m,beta_q
pop00000_sample00010,22528,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00011,24576,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00012,26624,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00013,28672,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00014,30720,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00015,32768,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00016,34816,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00017,36864,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00018,38912,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00019,40960,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00020,43008,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00021,45056,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00000_sample00022,47104,2.3167441575549086,2.2248837636676364,3.904805602253922,3.233745389975921,16.411528262143783,7.6393286765074455,2.140540016731535,0.030120822085783226,34.599608347513765,3.5201263316833242,2.0965665464634755
pop00001_sample00000,2048,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00001,4096,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00002,6144,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00003,8192,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00004,10240,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00005,12288,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00006,14336,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00007,16384,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00008,18432,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00009,20480,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00010,22528,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00011,24576,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00012,26624,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00013,28672,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00014,30720,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00015,32768,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00016,34816,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00017,36864,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00018,38912,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00019,40960,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00020,43008,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00021,45056,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00001_sample00022,47104,2.310986667634323,2.2335199985485144,3.851049441976621,3.0232244482243438,73.91437506058173,9.713361041904083,9.934724630447176,0.02295191641176783,34.132517361643266,3.527420626847896,4.871007865953043
pop00002_sample00000,2048,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00001,4096,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00002,6144,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00003,8192,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00004,10240,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00005,12288,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00006,14336,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00007,16384,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00008,18432,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00009,20480,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00010,22528,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00011,24576,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00012,26624,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00013,28672,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00014,30720,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00015,32768,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00016,34816,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00017,36864,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00018,38912,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00019,40960,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00020,43008,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00021,45056,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00002_sample00022,47104,2.2765925046098454,2.285111243085231,3.5648225959977933,3.2977550047980686,16.46204181006091,7.129704051455925,8.659426153359558,0.037526493880056924,34.331693518690024,3.5919234169600713,3.0515054838488993
pop00003_sample00000,2048,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00001,4096,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00002,6144,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00003,8192,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00004,10240,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00005,12288,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00006,14336,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00007,16384,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00008,18432,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00009,20480,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00010,22528,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00011,24576,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00012,26624,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00013,28672,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00014,30720,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00015,32768,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00016,34816,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00017,36864,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00018,38912,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00019,40960,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00020,43008,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00021,45056,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00003_sample00022,47104,1.7093184096141445,3.1360223855787828,2.116299248981886,3.053637625578735,38.739483465111675,0.030061792188238456,7.488370509125925,0.027613888523577334,35.05579730276915,3.5500966971775685,2.7079351678829138
pop00004_sample00000,2048,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00001,4096,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00002,6144,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00003,8192,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00004,10240,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00005,12288,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00006,14336,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00007,16384,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00008,18432,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00009,20480,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00010,22528,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00011,24576,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00012,26624,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00013,28672,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00014,30720,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00015,32768,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00016,34816,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00017,36864,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00018,38912,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00019,40960,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00020,43008,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00021,45056,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00004_sample00022,47104,2.3546560744177962,2.168015888373305,4.3110702191709835,3.487448242459784,70.37191221666937,2.1364433936730522,9.246210164879272,0.02028838859781341,34.85792699380673,3.5913432597523363,4.627460065854649
pop00005_sample00000,2048,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00001,4096,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00002,6144,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00003,8192,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00004,10240,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00005,12288,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00006,14336,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00007,16384,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00008,18432,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00009,20480,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00010,22528,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00011,24576,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00012,26624,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00013,28672,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
pop00005_sample00014,30720,1.5750945795537512,3.3373581306693723,2.1390133119931085,3.2329109818694537,26.83833753325674,5.959278944564864,4.7106334406629955,0.0426607537573382,35.00579923203262,3.562025995088389,-2.955596838667595
